,citystate,pop,lat,lng
17697,Pleasant Plains AR,1662,35.589301,-91.632043
17698,Pleasant Ridge MI,2526,42.47104,-83.143771
17699,Pleasant Shade TN,2157,36.348924,-85.908057
17700,Pleasant Valley CT,3285,41.924873,-72.982675
17701,Pleasant Valley MO,36280,39.241916,-94.433664
17702,Pleasant Valley NY,9826,41.747032,-73.814276
17703,Pleasant View CO,476,37.588763,-108.809487
17704,Pleasant View KY,18507,36.735535,-84.143592
17705,Pleasant View TN,7182,36.378281,-87.03948
17706,Pleasanton CA,71726,37.665804,-121.8755
17707,Pleasanton IA,583,40.632075,-93.807022
17708,Pleasanton KS,2103,38.182285,-94.70567
17709,Pleasanton NE,850,40.981848,-99.128278
17710,Pleasanton TX,14102,28.992368,-98.483061
17711,Pleasantville IA,2940,41.373836,-93.271206
17712,Pleasantville NJ,19292,39.401518,-74.552365
17713,Pleasantville NY,12680,41.134977,-73.784484
17714,Pleasantville OH,2220,39.822684,-82.504268
17715,Pleasantville PA,2030,41.586696,-79.5685
17716,Pleasure Ridge P KY,26465,38.142369,-85.862505
17717,Pledger TX,131,29.179208,-95.898591
17718,Plentywood MT,2026,48.778825,-104.560032
17719,Plessis NY,160,44.277364,-75.849577
17720,Plevna KS,309,37.965762,-98.298807
17721,Plevna MO,21,39.992561,-92.111716
17722,Plevna MT,300,46.411225,-104.571289
17723,Plover IA,68,42.869107,-94.622507
17724,Plover WI,13635,44.450673,-89.542805
17725,Plum Branch SC,1104,33.832893,-82.248041
17726,Plum City WI,1216,44.635979,-92.183725
17727,Plum PA,21024,40.477693,-79.734505
17728,Plum Springs KY,55648,37.007874,-86.455891
17729,Plumerville AR,2149,35.157466,-92.620435
17730,Plummer ID,1691,47.327782,-116.866161
17731,Plummer MN,600,47.911324,-95.964558
17732,Plush OR,76,42.503493,-119.894722
17733,Plymouth CA,2443,38.48811,-120.870258
17734,Plymouth CT,2376,41.661121,-73.044887
17735,Plymouth IA,673,43.246046,-93.122628
17736,Plymouth MA,56271,41.910404,-70.642004
17737,Plymouth ME,1362,44.769938,-69.226562
17738,Plymouth Meeting PA,14658,40.107735,-75.279559
17739,Plymouth MI,39963,42.36882,-83.479946
17740,Plymouth MN,70947,45.009836,-93.422782
17741,Plymouth NC,7792,35.850826,-76.743148
17742,Plymouth NE,730,40.303896,-97.001169
17743,Plymouth NH,7468,43.763524,-71.684714
17744,Plymouth NY,709,42.633592,-75.617163
17745,Plymouth OH,3434,41.00031,-82.663492
17746,Plymouth PA,8880,41.245798,-75.948064
17747,Plymouth VT,567,43.498653,-72.710655
17748,Plymouth WA,352,46.038184,-119.502998
17749,Plymouth WI,15757,43.75258,-87.977906
17750,Plympton MA,2820,41.96549,-70.804582
17751,Pocahontas AR,12518,36.282876,-90.996782
17752,Pocahontas IA,2181,42.729602,-94.673675
17753,Pocahontas IL,3621,38.78456,-89.524684
17754,Pocahontas TN,977,35.031476,-88.811559
17755,Pocasset MA,3376,41.688115,-70.610512
17756,Pocasset OK,643,35.154437,-97.97904
17757,Pocatello ID,55225,42.887592,-112.438142
17758,Pocola OK,4095,35.243603,-94.476029
17759,Pocomoke City MD,7315,38.071369,-75.555038
17760,Pocono Lake PA,3364,41.118661,-75.555863
17761,Pocono Pines PA,1931,41.105387,-75.476038
17762,Pocono Summit PA,2964,41.103989,-75.413554
17763,Poestenkill NY,1702,42.679548,-73.588846
17764,Poinciana FL,30170,28.124786,-81.458984
17765,Point Arena CA,1258,38.915264,-123.660756
17766,Point Baker AK,94,56.307858,-133.376372
17767,Point Clair LA,701,30.220759,-91.102484
17768,Point Harbor NC,545,36.078114,-75.798285
17769,Point Hope AK,678,68.312058,-166.72618
17770,Point Lay AK,189,69.705626,-162.906148
17771,Point Marion PA,2049,39.735124,-79.898986
17772,Point Mugu Nawc CA,56,34.123432,-119.09931
17773,Point Of Rocks MD,1470,39.279089,-77.532762
17774,Point Pleasant WV,9077,38.863249,-82.113247
17775,Point Reyes Stat CA,1756,38.064794,-122.81621
17776,Point Roberts WA,1314,48.987876,-123.055474
17777,Point TX,3548,32.900743,-95.890285
17778,Point Vivian NY,1822,44.326982,-75.930619
17779,Pointblank TX,2223,30.75926,-95.229494
17780,Pointe Aux Pins MI,95,45.754888,-84.447035
17781,Pointer KY,5843,37.064216,-84.766245
17782,Points WV,212,39.457208,-78.564148
17783,Pojoaque Valley NM,15147,35.702472,-105.974818
17784,Polacca AZ,1778,35.811812,-110.51114
17785,Poland IN,2937,39.446195,-86.963103
17786,Poland NY,2069,43.211458,-75.07313
17787,Poland OH,22472,41.023258,-80.610254
17788,Poland Spring ME,5343,44.021162,-70.379664
17789,Polebridge MT,88,48.820585,-114.383558
17790,Polk City FL,11720,28.19867,-81.808282
17791,Polk City IA,4724,41.754905,-93.689346
17792,Polk MO,218,37.752928,-93.294065
17793,Polk NE,541,41.117671,-97.752372
17794,Polk OH,2259,40.934293,-82.212587
17795,Polk PA,2281,41.358315,-79.93461
17796,Polkton NC,6123,34.982288,-80.153812
17797,Pollard AR,585,36.431725,-90.275123
17798,Pollock ID,219,45.306754,-116.351742
17799,Pollock LA,7998,31.499966,-92.400536
17800,Pollock MO,239,40.33852,-93.111506
17801,Pollock SD,335,45.889043,-100.287518
17802,Pollocksville NC,2176,35.015105,-77.228727
17803,Pollok TX,4116,31.429107,-94.825403
17804,Polo IL,3868,41.98895,-89.598358
17805,Polo MO,2062,39.564697,-94.074303
17806,Polson MT,9913,47.687574,-114.140444
17807,Polvadera NM,429,34.134672,-106.897505
17808,Pomaria SC,2267,34.306281,-81.449973
17809,Pomeroy IA,969,42.532565,-94.663758
17810,Pomeroy OH,6642,39.060729,-82.033145
17811,Pomeroy WA,2293,46.469838,-117.599282
17812,Pomfret Center CT,4498,41.869683,-71.98201
17813,Pomfret MD,1671,38.585541,-77.009314
17814,Pomona CA,82605,34.081187,-117.736171
17815,Pomona IL,279,37.641081,-89.336308
17816,Pomona KS,2200,38.615255,-95.448915
17817,Pomona MO,2014,36.84409,-91.913668
17818,Pomona NY,9993,41.190105,-74.043564
17819,Pomona Park FL,2551,29.502106,-81.630739
17820,Pompano Beach FL,227509,26.231529,-80.12346
17821,Pompeys Pillar MT,284,45.983847,-107.915406
17822,Pompton Lakes NJ,11097,40.999284,-74.287566
17823,Pompton Plains NJ,11046,40.965515,-74.301602
17824,Ponca AR,99,36.066225,-93.401985
17825,Ponca City OK,32558,36.703104,-97.078409
17826,Ponca NE,1552,42.56931,-96.712793
17827,Ponce De Leon FL,4736,30.704146,-85.954633
17828,Ponce De Leon MO,76,36.89054,-93.367055
17829,Ponchatoula LA,24954,30.440644,-90.442247
17830,Pond CA,27152,35.593375,-119.344728
17831,Pond Creek OK,1096,36.664281,-97.801903
17832,Pond Eddy NY,296,41.451068,-74.841029
17833,Pond Gap WV,303,38.290434,-81.28658
17834,Ponder TX,4618,33.177383,-97.284815
17835,Ponderosa NM,387,35.797576,-106.654421
17836,Ponemah MN,1066,48.037168,-94.917048
17837,Poneto IN,793,40.641871,-85.256188
17838,Ponsford MN,763,47.013348,-95.319717
17839,Ponte Vedra Beac FL,28996,30.215326,-81.386383
17840,Pontiac IL,14460,40.876404,-88.632775
17841,Pontiac MI,59853,42.667955,-83.289335
17842,Pontiac MO,264,36.524804,-92.561221
17843,Pontoosuc IL,1769,40.620062,-91.163454
17844,Pontotoc MS,19788,34.217004,-88.986829
17845,Pontotoc TX,125,30.890617,-99.021224
17846,Pony MT,159,45.574502,-111.961859
17847,Pool WV,116,38.146004,-80.885907
17848,Pooler GA,21137,32.114931,-81.251958
17849,Poolesville MD,5789,39.138597,-77.406717
17850,Poolville TX,2507,32.968023,-97.847229
17851,Pope MS,2074,34.190559,-90.002735
17852,Pope Valley CA,623,38.678192,-122.472244
17853,Popejoy IA,40,42.595628,-93.430867
17854,Poplar Bluff MO,34665,36.766235,-90.416647
17855,Poplar Branch NC,527,36.257028,-75.883018
17856,Poplar Grove AR,876,34.539397,-90.881274
17857,Poplar Grove IL,11156,42.359365,-88.842774
17858,Poplar MT,3429,48.130713,-105.187021
17859,Poplar WI,1322,46.57708,-91.825345
17860,Poplarville MS,13011,30.852362,-89.564751
17861,Poquoson VA,12150,37.131252,-76.380702
17862,Porcupine SD,2048,43.293979,-102.223448
17863,Port Acres TX,16875,29.882557,-93.962562
17864,Port Allegany PA,3942,41.816919,-78.279909
17865,Port Allen LA,14914,30.471983,-91.254088
17866,Port Alsworth AK,159,60.636416,-154.433803
17867,Port Angeles WA,22230,48.106489,-123.438442
17868,Port Arthur TX,37111,29.92119,-93.926962
17869,Port Austin MI,2337,44.022292,-82.998427
17870,Port Barre LA,4645,30.547788,-91.928576
17871,Port Byron IL,4347,41.601346,-90.326291
17872,Port Byron NY,4488,43.042653,-76.644919
17873,Port Carbon PA,2067,40.697731,-76.166046
17874,Port Charlotte FL,79008,26.98268,-82.141173
17875,Port Clinton OH,13811,41.521535,-82.909368
17876,Port Clinton PA,326,40.581787,-76.026652
17877,Port Costa CA,198,38.046013,-122.186649
17878,Port Edwards WI,1792,44.349705,-89.865246
17879,Port Ewen NY,2471,41.913113,-73.987161
17880,Port Gibson MS,5914,31.926604,-91.02303
17881,Port Graham AK,9840,59.665495,-151.462644
17882,Port Hadlock WA,3326,48.034531,-122.768151
17883,Port Heiden AK,102,56.964333,-158.566367
17884,Port Henry NY,1599,44.04645,-73.470542
17885,Port Hope MI,1294,43.927989,-82.752893
17886,Port Hueneme CA,23641,34.162572,-119.197317
17887,Port Hueneme Cbc CA,333,34.16212,-119.206008
17888,Port Huron MI,40831,42.995843,-82.459938
17889,Port Isabel TX,12516,26.08764,-97.254389
17890,Port Jefferson NY,8968,40.945687,-73.061093
17891,Port Jefferson S NY,24235,40.911722,-73.052136
17892,Port Jervis NY,14511,41.378557,-74.669097
17893,Port Lavaca TX,17144,28.601135,-96.625941
17894,Port Leyden NY,1820,43.580245,-75.326257
17895,Port Ludlow WA,4528,47.922192,-122.689615
17896,Port Mansfield TX,226,26.555237,-97.427982
17897,Port Matilda PA,7046,40.801819,-78.078795
17898,Port Monmouth NJ,4967,40.428886,-74.108259
17899,Port Murray NJ,2189,40.790615,-74.91675
17900,Port Neches TX,13043,29.976983,-93.962624
17901,Port Norris NJ,2347,39.256263,-75.050608
17902,Port O Connor TX,1253,28.140032,-96.775131
17903,Port Orange FL,35399,29.122456,-81.106746
17904,Port Orford OR,2145,42.757194,-124.491283
17905,Port Reading NJ,3723,40.570935,-74.246643
17906,Port Republic MD,3871,38.495237,-76.534865
17907,Port Republic NJ,1103,39.527196,-74.490263
17908,Port Republic VA,1355,38.317167,-78.810388
17909,Port Richey FL,42619,28.301148,-82.692714
17910,Port Royal PA,3588,40.51068,-77.430958
17911,Port Royal SC,3685,32.384205,-80.69278
17912,Port Royal VA,580,38.162088,-77.183657
17913,Port Saint Joe FL,6966,29.83539,-85.298787
17914,Port Saint John FL,28092,28.46844,-80.791114
17915,Port Saint Lucie FL,181438,27.288895,-80.297971
17916,Port Sanilac MI,1245,43.43292,-82.546794
17917,Port Sulphur LA,2353,29.470011,-89.68475
17918,Port Tobacco MD,2322,38.499353,-77.041856
17919,Port Townsend WA,14724,48.104012,-122.794457
17920,Port Trevorton PA,2445,40.699593,-76.908215
17921,Port Vincent LA,50583,30.484623,-90.932588
17922,Port Washington NY,30171,40.834995,-73.696356
17923,Port Washington OH,1973,40.340359,-81.521518
17924,Port Washington WI,12880,43.395463,-87.879659
17925,Port Wentworth GA,7244,32.148075,-81.162891
17926,Port Wing WI,440,46.76204,-91.392016
17927,Portage Des Siou MO,603,38.927629,-90.353115
17928,Portage IN,38691,41.567201,-87.175689
17929,Portage ME,400,46.775303,-68.487675
17930,Portage OH,1119,41.312702,-83.614299
17931,Portage WI,14445,43.550145,-89.47139
17932,Portageville MO,4947,36.427945,-89.700234
17933,Portageville NY,687,42.556957,-78.085635
17934,Portal AZ,835,32.208167,-109.367152
17935,Portal GA,2583,32.55504,-81.912257
17936,Portal ND,137,48.975818,-102.548023
17937,Portales NM,18651,34.179915,-103.336311
17938,Porter Corners NY,2220,43.172358,-73.883918
17939,Porter IN,24207,41.603949,-87.050196
17940,Porter ME,1505,43.826216,-70.924266
17941,Porter MN,480,44.656532,-96.15812
17942,Porter OK,3179,35.85674,-95.508193
17943,Porter Ranch CA,33708,34.274191,-118.541235
17944,Porter TX,25769,30.123731,-95.268613
17945,Porterfield WI,1434,45.193399,-87.806243
17946,Portersville PA,3043,40.948651,-80.172965
17947,Porterville CA,75004,36.068636,-119.031549
17948,Porterville MS,812,32.636833,-88.498425
17949,Portia AR,132,36.080699,-91.068004
17950,Portis KS,224,39.545545,-98.690446
17951,Portland AR,732,33.231773,-91.513935
17952,Portland CT,9508,41.585223,-72.612797
17953,Portland IN,12226,40.430564,-84.992825
17954,Portland ME,65168,43.660564,-70.258864
17955,Portland MI,10186,42.862414,-84.913933
17956,Portland Mills PA,6578,41.431566,-78.729715
17957,Portland MO,379,38.784701,-91.700567
17958,Portland ND,953,47.501542,-97.384303
17959,Portland NY,919,42.385792,-79.458894
17960,Portland OH,620,38.999919,-81.813548
17961,Portland OR,619994,45.498819,-122.690258
17962,Portland TN,22320,36.567306,-86.505923
17963,Portland TX,16620,27.893547,-97.316931
17964,Portlandville NY,118,42.510303,-74.976059
17965,Portola CA,3883,39.810883,-120.466858
17966,Portsmouth IA,501,41.648385,-95.510751
17967,Portsmouth OH,6762,38.749222,-83.047657
17968,Portsmouth RI,17171,41.594397,-71.252018
17969,Portsmouth VA,95354,36.808902,-76.36714
17970,Portville NY,2963,42.027253,-78.331353
17971,Porum OK,3158,35.363059,-95.260661
17972,Posen IL,5930,41.62766,-87.687213
17973,Posen MI,1888,45.223335,-83.639271
17974,Posey CA,200,35.813496,-118.664286
17975,Poseyville IN,2542,38.171986,-87.802747
17976,Post Falls ID,37245,47.720475,-116.935349
17977,Post Mills VT,346,43.893288,-72.262031
17978,Post OR,44,44.079273,-120.299781
17979,Post TX,6363,33.201695,-101.39216
17980,Postelle TN,2403,35.024987,-84.383964
17981,Postville IA,3285,43.003619,-91.547809
17982,Poteau OK,11632,35.060561,-94.609603
17983,Poteet TX,10831,29.099405,-98.624071
17984,Poth TX,1919,29.06191,-98.08247
17985,Potlatch ID,2111,46.944833,-116.914101
17986,Potomac IL,1391,40.309,-87.823192
17987,Potomac MD,49611,39.03877,-77.192151
17988,Potosi MO,8920,37.954942,-90.841467
17989,Potosi WI,2532,42.6884,-90.700153
17990,Potrero CA,1118,32.620477,-116.603748
17991,Potsdam NY,16646,44.659246,-74.968076
17992,Potter NE,699,41.234688,-103.306112
17993,Potter Valley CA,1767,39.329639,-123.104181
17994,Pottersdale PA,46,41.186798,-78.034056
17995,Pottersville MO,739,36.706822,-92.044044
17996,Pottersville NY,748,43.692956,-73.756438
17997,Potterville MI,4014,42.639779,-84.734589
17998,Potts Camp MS,2841,34.604742,-89.315073
17999,Pottsboro TX,7378,33.809526,-96.690562
18000,Pottsville AR,3178,35.239785,-93.056386
18001,Pottsville PA,23990,40.683978,-76.212318
18002,Pottsville TX,74,31.68374,-98.356077
18003,Potwin KS,741,37.971872,-97.000608
18004,Poughkeepsie AR,468,36.071526,-91.451575
18005,Poughquag NY,7699,41.61936,-73.678328
18006,Poulan GA,1752,31.467206,-83.761554
18007,Poulsbo WA,29528,47.742278,-122.627721
18008,Poultney VT,3452,43.53321,-73.225281
18009,Pound Ridge NY,5116,41.204196,-73.573215
18010,Pound VA,5541,37.092734,-82.601555
18011,Pound WI,2696,45.127317,-88.139621
18012,Pounding Mill VA,3410,37.059584,-81.730052
18013,Poway CA,47904,32.975619,-117.040223
18014,Powder Springs TN,246,36.254899,-83.672921
18015,Powderhorn CO,93,38.282165,-107.108449
18016,Powderly TX,3855,33.777877,-95.530692
18017,Powell Butte OR,2016,44.241512,-121.011326
18018,Powell MO,196,36.556252,-94.167541
18019,Powell TN,25459,36.043454,-84.039987
18020,Powell TX,605,32.119557,-96.332713
18021,Powell WY,11738,44.756077,-108.777322
18022,Powells Point NC,1052,36.120674,-75.827314
18023,Powellton WV,369,38.099172,-81.317923
18024,Power MT,571,47.679846,-111.716898
18025,Powers MI,1126,45.679238,-87.531853
18026,Powers OR,816,42.891006,-124.066441
18027,Powersite MO,281,36.630656,-93.090015
18028,Powersville GA,18453,32.647384,-83.762244
18029,Powersville MO,251,40.527155,-93.284436
18030,Powhatan AR,755,36.080044,-91.148214
18031,Powhatan Point OH,2500,39.867935,-80.8168
18032,Powhatan VA,24425,37.556442,-77.879761
18033,Powhattan KS,267,39.71769,-95.675111
18034,Pownal ME,1465,43.890042,-70.195497
18035,Pownal VT,2738,42.787955,-73.21624
18036,Poy Sippi WI,434,44.110069,-88.926835
18037,Poyen AR,814,34.350828,-92.599037
18038,Poynette WI,5692,43.401342,-89.418857
18039,Poynor MO,10158,36.621094,-90.81953
18040,Prague NE,609,41.303598,-96.830084
18041,Prague OK,5274,35.510482,-96.700879
18042,Prairie City IA,2417,41.585425,-93.240986
18043,Prairie City IL,547,40.617952,-90.472748
18044,Prairie City OR,1135,44.456977,-118.695199
18045,Prairie City SD,217,45.581342,-102.80847
18046,Prairie Du Chien WI,8456,43.042649,-91.119305
18047,Prairie Du Roche IL,1314,38.085468,-90.090147
18048,Prairie Du Sac WI,5924,43.295631,-89.745233
18049,Prairie Farm WI,1246,45.246183,-91.974205
18050,Prairie Grove AR,7936,35.991809,-94.316861
18051,Prairie Hill TX,263,31.659097,-96.809381
18052,Prairie Home MO,827,38.825331,-92.597376
18053,Prairie MS,1943,33.795113,-88.633463
18054,Prairie View IL,8384,42.192872,-87.904823
18055,Prairie View KS,305,39.836967,-99.568314
18056,Prairie Village KS,20945,38.996812,-94.631513
18057,Prather CA,1674,36.993799,-119.526771
18058,Pratt KS,8203,37.650219,-98.73003
18059,Pratts VA,139,38.349207,-78.272212
18060,Prattsburg NY,2448,42.526918,-77.282455
18061,Prattsville AR,1409,34.307865,-92.513105
18062,Prattsville NY,1036,42.297904,-74.389502
18063,Prattville AL,46043,32.478695,-86.42997
18064,Pray MT,197,45.419315,-110.686399
18065,Preble NY,596,42.79501,-76.214105
18066,Premium KY,293,37.068587,-82.958115
18067,Premont TX,3352,27.354444,-98.133018
18068,Prentice WI,1298,45.548201,-90.294217
18069,Prentiss MS,6050,31.605655,-89.873497
18070,Prescott AR,5894,33.804029,-93.372544
18071,Prescott AZ,20626,34.629909,-113.022459
18072,Prescott IA,584,41.024848,-94.524901
18073,Prescott KS,511,38.071802,-94.700841
18074,Prescott MI,4640,44.20999,-84.021197
18075,Prescott Valley AZ,34401,34.601934,-112.326378
18076,Prescott WA,1364,46.353879,-118.409663
18077,Prescott WI,6622,44.747648,-92.753528
18078,Presho SD,689,43.899538,-100.074645
18079,Presidio TX,5138,29.557302,-104.35511
18080,Presque Isle ME,9692,46.684151,-68.01179
18081,Presque Isle PA,17168,42.097526,-80.161902
18082,Presto PA,1163,40.384664,-80.120922
18083,Preston CT,4720,41.522061,-72.021079
18084,Preston GA,1838,32.074031,-84.548918
18085,Preston Hollow NY,677,42.456348,-74.24199
18086,Preston IA,1609,42.053854,-90.395382
18087,Preston ID,9258,42.110917,-111.856516
18088,Preston MD,5009,38.746456,-75.916284
18089,Preston MN,2376,43.664132,-92.096039
18090,Preston MO,871,37.939025,-93.171295
18091,Preston MS,2094,32.853659,-88.813013
18092,Preston Park PA,105,41.867264,-75.383147
18093,Pretty Prairie KS,1338,37.77828,-97.988603
18094,Prewitt NM,1751,35.35466,-108.103798
18095,Price UT,13612,39.602013,-110.808117
18096,Prichard AL,13209,30.737846,-88.083761
18097,Prichard WV,2325,38.230009,-82.575297
18098,Priddy TX,251,31.687418,-98.501464
18099,Pride LA,2923,30.613321,-90.99429
18100,Priest River ID,6340,48.16637,-116.906617
18101,Prim AR,560,35.685733,-92.134596
18102,Primghar IA,1359,43.075892,-95.653304
18103,Primm Springs TN,1228,35.810364,-87.253043
18104,Primos Secane PA,23360,39.923579,-75.299592
18105,Primrose NE,159,41.64054,-98.235455
18106,Prince Frederick MD,11045,38.533629,-76.595495
18107,Prince George VA,10878,37.233339,-77.274706
18108,Princess Anne MD,11126,38.191929,-75.707237
18109,Princeton AL,150,34.840217,-86.250068
18110,Princeton CA,530,39.428313,-122.030181
18111,Princeton FL,34088,25.521191,-80.40918
18112,Princeton IA,1426,41.685753,-90.370574
18113,Princeton ID,691,46.899556,-116.828728
18114,Princeton IL,11281,41.362934,-89.427017
18115,Princeton IN,12352,38.352502,-87.569069
18116,Princeton Juncti NJ,19445,40.297684,-74.614596
18117,Princeton KS,961,38.484684,-95.276444
18118,Princeton KY,11331,37.115097,-87.863226
18119,Princeton LA,3297,32.579089,-93.522577
18120,Princeton MA,3413,42.450812,-71.876245
18121,Princeton ME,1680,45.213091,-67.600826
18122,Princeton MI,7016,46.291938,-87.43016
18123,Princeton MN,16442,45.585115,-93.596143
18124,Princeton MO,2492,40.385533,-93.577394
18125,Princeton NC,8022,35.455833,-78.167368
18126,Princeton NJ,52304,40.366633,-74.640832
18127,Princeton TX,14120,33.155542,-96.498073
18128,Princeton WI,2779,43.843827,-89.124913
18129,Princeville HI,2484,22.215948,-159.462587
18130,Princeville IL,3332,40.909277,-89.772285
18131,Prineville OR,18574,44.30445,-120.833616
18132,Prinsburg MN,619,44.937088,-95.18654
18133,Printer KY,896,37.505485,-82.706027
